id,flags,content,video_num
15_6574,[0],"Nope there are many many religons in the world.
The largest being Christianity.
Please educate yourself.
",15
15_6575,[0],"Do you know what ""shirk"" means?
Please educate yourself..
Matter of fact, I know all you Youtube fools by now I'll spoon feed you:
shirk is an Arabic word which means to subject the Creator to the aspect/attributes of His creation or subject the creation to the aspects/attributes of the Creator..
This is paganism..
The create a partner is worship, attribute, dominion, quality, lordship, etc to the (sole) Creator..
Tawheed means monotheism, maintaining the Creator's (unique) Oneness..
",15
15_6576,[0],"Not a good reason, you just hate.
You can never wipe out Islam.
",15
15_6577,[0],"....misconception, misconception, misconception...HATE.
Why don't you actually research the things you have mentioned instead of just believing the crap you hear.
Go and research what islam actually teaches from a non-biased point of view.
And don't tell me already have.....
",15
15_6578,[0],"Multiculturalism really can't exist without an air of ""I'm different from you"" which, in turn, says ""I think my way is better than yours."" This is why nations form and have borders.
 Diversity and Multiculturalism is better left to what's learned in frequent travel and tourism.
",15
15_6579,[0],"Why do muslims have to live in white lands like Europe and America???
Muslims should return to Arabia, where they belong.
Niggers should return to Africa, also.
Other races should return to their continents too.
",15
15_6580,[0],"do you really think that?
have you been to english farms?
they sell meat.
the big corporate stunners are there at the slaughter house and the they drained of blood, muslims only do that to copy the jews.
Its in humane any way you look at it, and halal n kosher meat are prayed all over, touched!
In england you see them being transported in un refridgerated transit vans for goodness sake!!
",15
15_6581,[0],"Pat has gone crazy, liked him about a year ago but he is wrong.
He only hear things about islam because its what he wants to hear, i just live my life and have muslim friends, and guess what?
They dont mind me eating ham and shit.
Give the muslims 20 years and they will be just likr you anf me.
",15
15_6582,[0],"Why don't you Islamophobes wakeup look at what good and proper people the Egyptian Muslims are - the peaceful pro-democracy rallies by the general population have taken to the streets AGAIN to clean up any mess left as a result of the rallies.
That is right proper in my book, so tell me again where are these boogie men Muslim badmen that lead filthy barbaric lives?
In Egypt I see a powerful people who care about their countrymen and are doing what is right.
Why not report on that Pat Condell?
",15
15_6583,[0],"Kashrut, Jewish ritual slaughter, is simply slitting the animal's throat -- the rule is that it must be dead before it hits the ground, and the slaughterer must cut himself with his knife to test it for sharpness.
If he feels any pain, the blade must be resharpened.
I'm not sure that this system it less cruel than the commonly used nail guns that shoot an animal in the head.
",15
15_6584,[0],"then your an retard arnt you, what would you prefere
",15
15_6585,[0],"At least I spell a lot better than you do.
In fact, if I spelled as poorly as you do, and had as poor a grasp of elementary English grammar, I would hesitate to call anyone ""an retard."" I would also reread whatever you write before you publish it to see if it makes any sense.
This comment certainly doesn't.
Get an education, or acquire some more IQ points.
You certainly need them.
",15
15_6586,[0],"It may be only one of the problems we face but It is the Largest and most Violent one!
so it needs to be addressed.
The sooner we stop printing everything in hundreds of languages and stop worrying about the feelings of people who are only here to scrounge from our lax benefit system the sooner the UK can get back on it's feet.
First get rid of the religion of permanent offense and move on from there.
",15
15_6587,[0],"When a culture abuses women and children, blows up innocent civilians, and happily murders homosexuals, adulterers, apostates, and vocal critics; and when that same culture has an openly stated goal of imposing it's barbaric 7th century laws onto the entire world, then I have every right to tell them that their way of living is simply wrong.
",15
15_6588,[0],"@Commenter#3809 ..so their ways are wrong because it is seven centuries old.?..so some one of Petcondell age would be dumber than you because he is older.?..or maybe you are even older than condell and therefore you are dumber than him..makes perfect sense your argument..old..barbarian..dumb­..and simply wrong..yup..thats what your alike are..
",15
15_6589,[0],"false point let me give you some advice people wont adjust themselves unto islam on any level because there are specific guidelines for thighing and pedophilia.
there is money to be made defecting from islam.
people earn good money selling out islam lol.
",15
15_6590,[0],"Multiculturism has decayed due to religious extremism such a shame...
",15
15_6591,[0],"The good ideas of enlightenment, have ironically led the west towards a more permissive society, plagued with cultural relativism, and with the resulting less defined (and less enforced) , protections-- to that same society.
Our spineless Politicans, being mostly concerned with themselves, and attainment of power, have made a barter , inasmuch as they are actually willing to ignore the proven and historically obvious covenant of State: BORDERS ; LANGUAGE; CULTURE
",15
15_6592,[0],"yup its fucking annoying normal brown people like me..(non-religious) not saying religious isn't normal its just when the dumbasses of the public mass stereo type us for the typical religious asian/brown nutcase its fucking annoying.
Im british indian 2nd generation born in uk..im just walking down the street and in this one paticular case some prick obviously dumb as fuck shouts ""oi fuck off back to your country you islam""...im like wtf..wtf.
",15
15_6593,[1],"well that's all a hillbilly would know no...kill at will, shoot on site, forget reason let's kill a fuckin' nigger tonight!
",15
15_6594,[0],"Make up ya mind....it's either muslims or niggers?
",15
15_6595,[0],"wtf are you trying to say, shitforbrains?
",15
15_6596,[0],"Multiculturalism is destroying Europe.
Peaceful neighbourhoods and now turned into ghettos with the influx of Muslim and African immigrants.
A large majority of these immigrants are not willing to adapt to modern European society, and they create their own little social group with other minorities causing havoc for the ethnics.
You can search on YouTube what Germany has come to, where immigrants are attacking ethnic Germans for ""fun"".
",15
15_6597,[0],"I did not know about ""halal "" until Pat explained it, Now I will view islam and jews as cruel filthy beasts
",15
15_6598,[1],"@Commenter#5541  And I'll get the knife ready to slit your throat.
Barbarians like you need to be wiped out for good.
",15
15_6599,[0],"See what i mean about hating.
Why are you two threating to kill each other over an animal dying painfully or a bit more painfully.
",15
15_6600,[0],"True, but I was just illustrating a point, and then he said he'll get the gun ready because people who disagree with him need to be wiped out.
Small difference there.
",15
15_6601,[0],"heheh...i love how idiots tell others on youtube they're gonna shoot them.
somebody shoot me!
wtf are you waiting for?
fuck your shitforbrain mohammed and fuck you.
",15
15_6602,[0],"The Revolutionary COmmunist Organization of Afghanistan Allah Muslim communist right before Reagan adminstration subjecting and is the only sin that is worshiping the trinitarian dogma based on horus and orisis because they are deviants folling someone would rather be shot than choke on and drown in a pool of my own blood nnp is not asking you what the trinitarian dogma is.
strange that you've never made any videos about animal rights before.
i am pretty smart guy.
",15
15_6603,[1],"GO CHOKE AND DIE ON A CHODE.
",15
15_6604,[0],"fuuuuuuck yoooooouuu, bullshit muslim.
",15
15_6605,[0],"u kno u like muslim chode don't lie
",15
15_6606,[0],"cant get your fucked up head off that gay shit?
you should think about that fuckface.
you obviously have pussylips and shit for brains.
",15
15_6607,[0],"do you want to fuck my brain, i bet u do don't lie
",15
15_6608,[0],"hmmm, well i threw up in my mouth a little.
so you represent the muslim gang/cult?
",15
15_6609,[0],"But your implying all muslims act 'that way' whatever that really means.
And i disagree, i also think we shouldnt be hating each other just because a few crackhead terrorist blow themselves up.
",15
15_6610,[0],"Religion is bullshit not islam.
So all religions are wrong just the problem is that islam is under the hammer at the moment so obviously it is more aggressive.
",15
15_6611,[0],"under the hammer by whom may I ask?
Who will win in a fight?
there's only one way to find oout.
",15
15_6612,[0],"Religion is bullshit not islam.
",15
15_6613,[0],"Merkel of Germany, Cameron of UK, Sarkozy of France, they can't ALL be wrong.
Even if they're just saying what's popular and sexy to get votes.
",15
15_6614,[0],"On the topic of Halal meat: Every piece of meat should be labelled ""Sourced from deliberately inhumanely slaughtered animals that were tortured to death""
",15
15_6615,[0],"I think we have erred, and a new generation may have to rebel against the old Hippie generation that has set us up for civilizational decline.
Kids, cut your hair, study harder in school even though your parents don't SEEM to want you to put yourself out so hard.
Study REAL things in school, don't waste time on Politically Correct slogans.
Fight for High Civilization to survive, not ""human rights"" trying to give bad civilizations an equal say!
",15
15_6616,[0],"He washes his feet more times than you wash your face, stupid Neanderthal..
",15
15_6617,[0],"Pat CONDELL GET A FUCKING LIIIIIFE!!!!
",15
15_6618,[0],"you a Chrisitian...Jew ...?
or athiest or what??
",15
15_6619,[0],"I meant blowing themselves UP
",15
15_6620,[0],"Muslims blowing themselves and other innocent bystanders is ""perfection""?
",15
15_6621,[0],"Not Islaam, find your proof..
""O you who believe!
If a rebellious evil person comes to you with a news, verify it, lest you harm people in ignorance, and afterwards you become regretful to what you have done."" [(49):6]
You will find no evidence of such acts from the Qur'aan, none from the practices of Muhammad peace be upon him and none from his companions may God be pleased with them..
",15
15_6622,[0],"You want us to copy and paste the myriad violent verses from your Holy book and its accompanying literature?
",15
15_6623,[0],"Since it's myriad, reference 4, no..
Call it 3, verses..
",15
15_6624,[0],"Stunning an animal so it doesn't know what is happening is cruel?
Putting a bolt through its brain is crueler than cutting the throat?
Eating an animal must infer the killing of said animal.
There can be no truly nice way to end a life however the way you describe is barbaric even if they were to stick rigidly to the rules, which they don't...
",15
15_6625,[0],"Not sticking to the rules = haraam (forbidden) not ""halaal"" lawful basically..
The best way to understand this concept is to put yourself in the shoes of an animal, would you got out being stunned/paralyzed then hacked at the throat or would you go out quick and painlessly?
You have to give the animal it's rights!!
",15
15_6626,[0],"What you say sounds lovely but that just isn't so, and you really must know this but I will pretend you don't, just for getting along purposes.
Do you really believe that thousands of chickens have a special prayer said for them and each is unaware of another animal etc...
No, of course not and as I said previously: the world has moved on; also, I am really struggling to believe that you honestly believe what you are writing on here happens in reality!
",15
15_6627,[0],"Islaam is the best way, there is no ""moving on""..
This is a concept that you may not understand but here it goes: you cannot perfect perfection..
Peace, love and respect
Your brother in humanity..
",15
15_6628,[0],"The concept of killing an apostate is for the scholars..
But should I explain it to you on a basic level?
(if you are willing to listen of course)
",15
15_6629,[0],"Why do the Muslim barbarians migrate away from their Islamic utopia?
Why flee ""perfection""??
",15
15_6630,[0],"Where is there an Islaamic utopia?
It's oppression and man made powers everywhere..
Morality is replaced with utilitarianism and corruption based upon a handful of evil leaders NOT God!!
",15
15_6631,[0],"You said that Islam is perfection.
If Islam is perfection and Muslim countries are governed by Islam, why are those countries not perfect?
",15
15_6632,[0],"Regardless of how you may see the Qu'rans commands with regards to animals you should understand that we have all (most of us...) moved on.
You should also realise (and I'm sure you know this already) that battery reared chickens (just for one example) and common halal products and the prayers issued by the slaughter man, as the chickens zoom past him on a conveyor belt (type-thing) as pretty superficial.
Idealistic nonsense that results in cruelty to animals if what Halal is...
",15
15_6633,[0],"The Qur'aan, along with the Torah and Bible, is one of the original animal rights texts.
In addition, many of the sayings of the Prophet Muhammad (peace be upon him) demand that Muslims treat animals mercifully and with kindness.
In one he says:
""Verily Allaah has prescribed proficiency in all things.
Thus, if you kill, kill well; and if you slaughter, slaughter well.
Let each one of you sharpen his blade and let him spare suffering to the animal he slaughters.""
Forty Hadeeth #17
",15
15_6634,[0],"All was going well until you said the ""....the Prophet Muhammad (peace be upon him)"" bit, I then can no longer take you seriously.
",15
15_6635,[0],"These methods are used as they are believed to be the kindest and most effective way of slaughtering.
",15
15_6636,[1],"A good reason to wipe out Islam.
",15
15_6637,[0],"congratulations on being on the same side of the argument as the EDL.
the more people believe that islam is uttlerly cruel, fundamentalist, and all the rest of it and that it can never be integrated, the more it will be a self-fulfilling prophecy as society becomes more intolerant of muslims and they become more radical.
you cannot go to war with an idea in this way.
first of all it is a war that is impossible to win, and second of all it leads to extremely fascistic results for a state.
",15
15_6638,[0],"I frigging love this guy﻿
",15
15_6639,[0],"go wank your daddy off.
",15
15_6640,[0],"> Blanket hatred of Muslims
If you want to hate Muslim extremists, sure.
I hate them too.
But Islam is a fine religion when not interpreted in an extremist way.
Much in the same way that Christianity is a great religion, assuming you don't interpret in a way which promotes hatred and violence.
",15
15_6641,[1],"FUCK YES, KILL ALL NON-WHITES SEND THOSE SAVAGE SAND-NIGGERS BACK TO THEIR SHITHOLE
WHITE POWER IF IT AIN'T WHITE IT AIN'T RIGHT
",15
15_6642,[0],"The Bible - 1 Corinthians 8
Some people are still so accustomed to idols that when they eat sacrificial food they think of it as having been sacrificed to a god, and since their conscience is weak, it is defiled.
8 But food does not bring us near to God; we are no worse if we do not eat, and no better if we do.
(But is it offensive to Muslims if they eat Food blessed in Lord Christ's name?) Would athiests mind food secretly sacrificed to Satan and prayed over to other gods?
Not much choice...
",15
15_6643,[0],"loool he's such an ignorant person!
most of the things he says about islam are completely wrong...
and he promotes so much racism and bigotry then says muslims do :/
",15
15_6644,[0],"you're full of shit and we know it.
",15
15_6645,[0],"Pat, I normally very much enjoy your videos.
This one disturbed me.
It seems that like most people, ou base animal cruelty on how much you cringe when you see an action.
Yes, kosher slaughter looks worse b/c of the bleeding and moving.
However, an animal loses SO much blood immeadaetly, it is unconsious right away and the caniptions are simply nerves firing.
The animal will continue to kick for a good half hour.
Electocution is probabaly more painful and usualy too low a voltage to be effective
",15
15_6646,[0],"im just going back through the comments to find your reply, than i will comment.
",15
15_6647,[0],"I heard Mecca reeks of unwashed ass and feet
",15
15_6648,[0],"naah muslims have to wash our ass and feet daily.
you just use a tissue don't you?
we use tissue plus water ;) extra clean init.
 majorca, magaluf and ibiza etc smell of the unwashed asses of sluts and whores :)
",15
15_6649,[0],"9 million native americans have been wiped out by christian settlers in america.
around 67000 civilians have been killed in iraq, mainly women and children.
thats like a 9/11 every month for the last few years.
6 million jews got killed by the christian hitler.
who started the black/asian slave trade?
yeahh muslims are barbaric.
",15
15_6650,[0],"first you tell me why like a couple of other people asked, why are most of the predominantly muslims countries ""third world"" countries, and why they choose to come to the west ?
",15
15_6651,[0],"because he knows.
and so do a a lot more of us.
",15
15_6652,[0],"England would not be what it is if it wasn't diverse.
",15
15_6653,[0],"yer, yer ok mate , now go wank off a mussie while surrounded by a gang of divers people as they watch !!!
",15
15_6654,[0],"At the start when he says knickers, it sounds like he drops the n bomb, which doesn't help all the people who think he's racist.
",15
15_6655,[0],"@Commenter#5542  you are so full of shit.
what is ""fake"" about my account, oh wise one?﻿
",15
15_6656,[0],"BITCH, IVE HARDLY GOTTEN STARTED.
YOU ARE A BUTTFUCKED SHEEP
",15
15_6657,[0],"YOU'RE FULL OF TAQIYYA PIG SHIT.
",15
15_6658,[0],"You are honestly the most ignorant man ever, All of your videos are just about how muslims are what killing this country.
I'll tell you now that what is killing this beautiful country is people like you, You can't take the fact that diversity on-going factor, Diversity is needed.
Without diversity people will end up as ignorant as you and the people who call you a ""legend"".
Everyone is entitled to their own opinon, But you're just using that to say racist and disguting stuff.
",15
15_6659,[0],"I love multiculturalism.
Without it I would have lived in fear or killed in a terrorist-state country.
My family has made a great living in Canada running a business spanning many countries and we could have never achieved if they were stuck there.
I don't think that 'multiculturalism' has failed per se, but has been hijacked by a very small minority trying to bring what they left behind back here.
Multiculturalism is about assimilation to the community afterall.
",15
15_6660,[0],"good for you, now why dont you go wank a muslim off, if you love um so much !!!
",15
15_6661,[0],"yo be honest, i couldn't care how my meat is killed, isn't any form of killing animal's cruel?
so whats the difference
",15
15_6662,[0],"sure ya do.
you know about your murderous pedophilic buttfucking ""prophet"".
tell me about that, sheep.
",15
15_6663,[1],"1st point: bvulshit.
2nd point: i am a ccritical thinker.
3rd point: christianity and islam are extremely different and you are a loud moron who never learned a thing about that topic in history.
COMPARE THE WORDS OF CHRIST TO THOSE OF MOHAMMED, MORON.
even tho christ likely did not exist, mohammed was a murdering pedophilic psychopath and his koran demands ppl obey his commands.
KILL ISLAM NOW!!!!!
",15
15_6664,[0],"Oh yes, well then.
Now this sounds like the way to die!
Where do I sign up?
",15
15_6665,[0],"@Commenter#3751  i feel sorry for a fuck like you, hallalukhabir literally means: hallal - @Commenter#3751  small penis.
ukhabir - smells just like his mum's penis
",15
15_6666,[0],"typical bullshit muslim.
represent, little man!
",15
15_6667,[0],"I don't agree with Pat.
I think he overplays the problem.
But I do think that the Iraqis are also to blame for the high casualty counts.
They are not the only country to be ever invaded, yet they persist in killing each other - the USA is not making IRAQIS blow themselves up.
After Hitler attacked Europe, the Europeans did not blow each other up or shoot at their own women and children.
Can you grasp that?
",15
15_6668,[0],"THE INVASION WAS you lying sack of shit!
",15
15_6669,[0],"well,goofer-you of course can`t see it`s happening today!again!it`s a tragedy that people like you got the franchise!
",15
15_6670,[0],"Yuppers - it is only a sad day for goofers like you.
",15
15_6671,[0],"i hope you are not english-otherwise you`d be the most pathetic specimen of that people.
",15
15_6672,[1],"i knew it u r
@Commenter#5543  we all know that u r just mad cuz u r old and ur dick doesnt work properly so move your video 2 vlogg section and please go find a hole and die
",15
15_6673,[0],"You kind of repeat yourself, and what do you even mean by ""everybody focus on islam""?
",15
15_6674,[0],"""they are sheep...
hate is not the way forward!"" education and truth is the way forward.
government's cuts to the public sector arent exactly helping, theyve got too many educated people who know the truth now.
preventing future generations from doing the same.
",15
15_6675,[0],"I approve of many of your points.
Bear in mind however that according to an RSPCA fact sheet, 90% of animals killed for halal food in 2004 were stunned first.
As in mainstream food production, the animal's throat is then cut.
",15
15_6676,[0],"Killing apostates of Windows 1.0 who convert to Apple OS?
You Moslems really do need to find a new operating system ASAP or you'll eventually find out the hard way what Japanese and Jewish internment camps were all about in the west not so long ago.
",15
15_6677,[0],"The prophet mohammed was paedophile (FACT)...
i think that about sums up Islam.
",15
15_6678,[0],"wheres the facts?
its not fact but lies.
",15
15_6679,[0],"It is a fact that the prophet mohammed was a paedophile because he married a six year old and consumated the marriage when she was 9.
i dont know what qualifies a paedophile in your religion but to the rest of the world having sex with a 9 year old makes him a paedo.
",15
15_6680,[0],"Its not fact at all thats all rubbish.
there is nothing to suggest that just lies.
show me proof then?
",15
15_6681,[0],"You said it was 'justified' - You said that 'justification' due to the polulous 'thinking' it was 'justified'.
You are a prat - murderers 'think' they are 'justified' too & they still go to prison.
",15
15_6682,[0],"Was the war illegal?
No conclusive answer from any body able to judge.
Was the war justified?
Do people in Iraq deserve to be free or not?
If yes, then yes it was justified.
It is a pity that it ended up in a civil war but the Yanks could not predict that.
",15
15_6683,[0],"YES - there was NO EVIDENCE.
It was UNPROVOKED.
There are many people all over the word that needed help too - so you are on a lost argument - it was a matter of selection criteria - don't play sensetivities with me.
You are not kind - you are justifying death because people 'think' it was justified against the evidence provided - you are advocating a STUPID system then.
",15
15_6684,[1],"I am going to alledge your family are terrorists - Can I kill your family now, or would you like some evidence 1st?
",15
15_6685,[0],"Now that's a red herring.
If my family was blowing itself up and killing my fellow countrymen I would have a problem.
Get this in your head: MOST DEATHS IN IRAQ ARE IRAQI ON IRAQI VIOLENCE.
No-one is forcing them to do this.
Not America, not UK, not Russia.
",15
15_6686,[0],"So has your arguments have been - you have been playing semantics all along - citing absolute bullshit as justifications.
Some people ""Think"" there was justification so lets invade without evidence.
Lets just 'alledge' it & fight as a result.
You are in no position to claim any victory here.
",15
15_6687,[0],"Do you deny that Saddam was a despot?
Do you deny that freedom and democracy for the Iraqis is not a valid reason for an invasion especially when the despot had already started two wars and was persecuting his own people while European allies were helping him bust sanctions?
Dude, get some pragmatism in you.
This is not semantics.
This is what counts.
Do you want to be free or be a slave?
",15
15_6688,[0],"Multiculti is JEW run communism.
Multiculti is jew codeword for racemixing.
Multiculti is white females mating with non-whites.
What the JEWS want is to exterminate the white people.
This is why the JEWS promotes racemixing wholesale in the JEW controlled ""media"".
White people is a minority, six percent on the globe.
The JEWS promotes wholesale unlimitted 3-world immigration into ALL white nations.
The JEWS promotes wholesale black on white women sex.
",15
15_6689,[0],"your rather stupid to be honest, everything you talk about is so generalised, and such statements can be seen to hold great weight with other idiots, but what you don't get is that perhaps it is the laws of britain that do indeed favour ALL minorities in this country are there to create resentment and there for tensions between people, this grouping is only put in place because it is much easier to influence many groups of people when they resent one another than if they were together.
",15
15_6690,[0],"Liberal death threats,nice.﻿
",15
15_6691,[0],"What you just said.
",15
15_6692,[0],"CHECK OUT MY CHANNEL FOR SEXY VIDS AND PICS OF ME XXXXXXXX
",15
15_6693,[0],"What an asshole.
HALAL slaughter is not about torture.
Go look at your ""western friends"" smashing seals heads open for their fur, or the shooting of elephants for their tusks, what about the asians that skin some animals alive, what about shark fin soup?
Chop a sharks tail off and let it drown.
Or Whale hunting for that matter?
Oh well its for ""science"" apparently isn't it Pat Fuckdell?
HALAL is simply about eating, we kill to eat, NOT to torture and its a clean kill.
Go fuck yourself old fart.
",15
15_6694,[0],"finally a neo nazi with some respect!﻿
",15
15_6695,[0],"you so right its shocking that islam get offended be everything and ive knowen about the halal meat thing for ages and its shocking.
i dont want to eat meat that has been killed and suffed like that its just so primitive
'islam get what ever it wants and all criticism of it is racist' such a true quote
",15
15_6696,[0],"You're right, but does that excuse Halal slaughter?
Is that a point for Halal, because our industrial farming is often brutal too?
I tell you what, how about we look at the range bio/organic meat on offer these days in even the most mainstream supermarkets...
Is that not better than Halal?
And how many religous Muslims/Jews are vegetarians?
I suspect it is even further from their priorities than it is for non-Muslims/Jews in Europe these days.
",15
15_6697,[0],"Oh here this old pedo goes on about Islam again..
",15
15_6698,[0],"Islam isn't the only other religion.
You are just finding another excuse to hate Islam.
You have no life.
Go back to your retirement home.
",15
15_6699,[0],"Islam will never be a majority in this country, sharia law is not forced on no one in most Muslim countries, but is used in Dubai, bet you didn't know that?
This guy has issues, best ignored, or we will take you down with him.
",15
15_6700,[0],"if you think transexuals are tolerated by the iranian regime,then you have bigger problems than i thought..
just becuase a pervert cleric,khomeini , found a caluse in sharia laws to allow his homoerotic fantasies,as he did before with his pedophilia that led to the rape of a child,that doesnt manifest as any form of acceptance.
iranian people who are progressive may have a greater degree of tolerance towards T/S than arabs,but thats it...
",15
15_6701,[0],"State funded sex changes in Iran is not tollerance?
You are a liar.
Is that where you justify your perversion?
Someone elses perversion?
You are now lying to yourself.
",15
15_6702,[0],"Well to be fair they also sadly push none-transsexuals like homosexuals to transistion and that of course have negative consequences and also if your going to transistion and your TS youy have to be straight that is an MTF needs to love men and FTM's need to love women gay trans people are not alowed.
That said it is better in one regard then other nations in the area but it is not good.
Once teh regime falls we can hope it get's better :)
",15
15_6703,[0],"I know - I said that in my opening statement.
It coincides with this perversion that trans are ok but gays are not in Iran yet that is the exact opposite in the west & especially in the US.
Yeah I know gay trans were not allowed anywhere Jas, they deemed it as autogynophilia.
I think they are rethingking their stance right now as they have the greenies pressing hard.
",15
15_6704,[1],"it's just the same call to action that hitler brought upon himself.
i feel the same hatred.
hate plus hate brings positive results.
the real muslims are terrorists (according to their hate manual - the koran).
if you dont hate them...then....
WHO THE FUCK ARE YOU?
KILL ISLAM NOW.
",15
15_6705,[0],"you sad old fart
",15
15_6706,[0],"I must also mention that there are certain conditions that must be met before the meat is considered halal.
It must be killed quickly using a sharp blade and such for example.
Other animals must not see the killing either.
It is MUCH more humane than what you see in those meat factories.
Religious slaughter is not inhumane...
the meat must also be inspected.
This man is spreading false information and people must realize this.
",15
15_6707,[0],"I am sorry, but you are CATEGORICALLY WRONG about Halal and Kosher meats causing undue pain and suffering to the animal.﻿
Do some research, and you will see that the stunning method, is actually far more barbaric.
How about I fire a high-powereed tazer into the back of your skull, and see how you like it?
The most widely accepted theory, is that both Kosher, and Halal slaughter, are, WHEN DONE PROPERLY, the least painless to the animal.
The misconceptions about it stem from when it isn't
",15
15_6708,[0],"Incorrect the stunning renders the creature unconcious.
",15
15_6709,[0],"Exactly as Whatever4690 said.
No one agrees with your opinion but Muslims and Jews.
",15
15_6710,[0],"I meant least painful....Oops!
",15
15_6711,[0],"Sometimes you just got to take that risk.﻿
",15
15_6712,[1],"KILL ISLAM WHEREVER YOU FIND IT.
",15
15_6713,[0],"CAN I STILL BRING BACON?
",15
15_6714,[0],"Since when in history did the Britts concern themselves with other cultures?
European colonialism has definitely paved the way for the continued oppression in the Arab and much of the Muslim world which is now oppressed NOT by Islam but by Western Imperialism where Western backed dictators are oppressing their people.
",15
15_6715,[0],"So because in more barbaric times we did wrong its justifies wrong done to us now?.
",15
15_6716,[0],"It is NOT Islam that oppresse much of the Arab and Muslim world.
It is WESTERN BACKED DICTATORS that do!
Can you imagine ..............the anger that can result from this?﻿
",15
15_6717,[0],"I'd rather look like that than let them look like the victims.
A LOT of things were wrong to do with them.
But most the things they are saying didn't really exist.
The fact is that they can't start to destroy everything around and even hurt people who aren't to blame.
I wouldn't want my daugther to be beaten up just because she is a woman.
I hate this violence, I see they are acting like animals.
Why would I ever deny it?
To seem kind and thoughtful in my arguments?
",15
15_6718,[0],"Islam does teach dogma that is destructive and hurtful to people, and a serious inter-cultural conversation about this must be had, but doing it Patcondell's way, and the way it is done on FOX News in America is not the way to do it.
We don't have to marginalize, hate, and demonize people who happen to be Muslim in order to criticize their religious ideology.
",15
15_6719,[0],"yeah, and we don't have to marginalize, hate, and demonize serial murders or rapists either.
islam is a GANG.
if you call yourself a muslim you deserve to be treated as a member of that gang.
if you are a real muslim (one who follows the koran) then you are a fuckn terrorist.
",15
15_6720,[0],"Your comment is an example of the bigotry that we must always discourage.
Muslims are niether serial murders nor rapists.
Your blanket declaration of how we ""must"" treat all muslims will only serve to create further discord between our cultures.
And, really, is a culture that calls for the genocide of an entire group of people any better than a gang of rapists and serial murderers?
You are becoming the caricature you rail against.
",15
15_6721,[0],"- Have you lived in the U.S.
during the last 10 years?
Christians have become DISGUSTING, ignorantly smug bullying pigs abusing their majority to overrule reason, sensibility and rational thought.
",15
15_6722,[0],"but compared to islam, christianity looks a buncha angels.
in that light, islamists are totally gang members straight from el salvador, following a fuckn psychopathic, murderous hate monger.
plus they're all so loud and obnoxious, in general.
set some of those morons down in los angeles and see how big and tough and loud they are.
ill bring a camcorder.
and some pork sauce.
",15
15_6723,[1],"i blow u up!!!!!!!!
i from islam we eat ur family and then lick your testicles!!!!!!
i will kill you!!!!!!
",15
15_6724,[0],"1000s of priests and nuns died in Poland saving Jews.
",15
15_6725,[0],"yes, but the church officially refused to condemn the holocaust, and none of the nazis barring goebbels were ever excommunicated from the church (goebbels was excommunicated for marrying a protestent btw).
anyway, think i'll go to bed now, this has been an excellent discussion by youtube standards for sure.
",15
15_6726,[0],"Catholics worship Satan.Vatican and the Pope loved Hitler.They hoped for his New World Order.
Pope John II supplied the Jew killing Chemicals to the Nazi's before the war.He was a chemical sales man and Chemist.
",15
15_6727,[0],"aye, i'll concede that.
",15
15_6728,[0],"Hitler killed Poles because he wanted living room for Germans whom he considered superior to the Slavs.
Never mind Marie Curie Sklodowska, Copernicus or Chopin, Poles were racial trash for him.
This is out of whack with what someone who takes his beliefs with any measure of seriousness would do.
Now, if Hitler killed Poles to convert them to Catholicism, I would say you had a point.
He did not do that.
His aim wasn't to promote Christianity but to promote the 3rd Reich.
",15
15_6729,[0],"Lol I thought diversity was the dance group :P xx
",15
15_6730,[0],"Maybe you would have a different opinion over what religion is to blame for all your misery if you lived in Belfast or in Iraq.
The point is that Islam isn't the only religion enforcing it's beliefs on people around the world.
I'm not religious and I feel the world would be a better place if religion didn't exist.
How many millions have died due to difference in opinion in what happens to us when we die.
",15
15_6731,[0],"Not many died for religion, but millions died for what happens to us while we're here.
More people died for non-religious reasons.
",15
15_6732,[0],"But for one man to kill another it takes a lot of convincing.
It maybe dispute over territory or maybe that they offended that persons mother in some way.
But for a whole army to March on Jerusalem or for a man to plant a bomb that targets just a group of people with no one person in mind is different.
Religion causes divided opinions.
These opinions might be so strongly different that a person may take offence which may cause extremism.
",15
15_6733,[0],"Best video since quite some time now.
",15
15_6734,[0],"My point isn't that Christianity was to blame for the IRA and the KKK.
But that Islam and Christianity both have their fair share of extremist groups that date back thousands of years.
But we mustn't see everyone in one religion to be represented by the actions of these groups.
I'm not religious and I feel the world would be a better place if religion didn't exist.
How many millions have died due to difference in opinion in what happens to us when we die.
This is a debate.
",15
15_6735,[0],"There is a german orthdox church- has approximately one million followers, and is the third largest church in germany.
I misspoke when i linked it to the monarchy, i was referrring to the tsar being the head of the russian orthodox church.
",15
15_6736,[0],"I agree with Pat on most issues but here on this one regarding Halal/Kosher meats, I think the issue is a little mute.
No matter how you kill the animal, it will cause it pain-- giving anesthetic is an additional headache and is not economical.
You must have seen a PETA video regarding this process...
whether you do the killing normal, Halal, Shmalal, Kosher or Shmosher, it's bound to get a little blood splattered on your face.
",15
15_6737,[0],"Hard to disagree with you there.
",15
15_6738,[0],"It's about time the MP's started hearing on what people are going through in Britain and yea not labelling meat does not shock me as they don't want people to know what is going on.
",15
